573607,FEDERAL HOME LN V82661 4.0 01OCT46,3132L75W5,6000,5417
573607,FEDERAL HOME Q39250 3.5 01MAR46,3132QWH44,32000,26699
573607,FEDERAL HOME V82781 3.0 01DEC46,3132L8CS4,122000,110465
573607,FEDERAL HOME V82929 4.0 01FEB47,3132L8HE0,128193,118646
573607,FEDERAL NA MTG AO9707 3.5 01JUL42,3138M1YD4,7337,3809
573607,FEDERAL NAT MTG AJ0784 4.0 01SEP41,3138AR2S2,639948,169016
573607,FEDERAL NAT MTG AK9225 3.5 01JUN42,3138EEHB8,5818,2987
573607,FEDERAL NAT MTG BH7060 3.5 01DEC47,3140GVZ24,254000,254526
573607,FEDERAL NAT MTG BH7067 4.5 01DEC47,3140GVZ99,66000,69580
573607,FEDERAL NATIONAL AS4784 3.0 01APR45,3138WEJ67,83122,63510
573607,FEDERAL NATIONAL AS5017 4.0 01MAY45,3138WESF7,61000,49071
573607,FEDERAL NATIONAL AZ7833 3.0 01AUG30,3140E0V36,7459,5460
573607,FEDERAL NATIONAL BA2877 4.0 01OCT45,3140E7FT2,10786,8238
573607,FEDERAL NATIONAL BA2878 4.0 01OCT45,3140E7FU9,10729,7801
573607,FEDERAL NATIONAL BA2879 4.0 01OCT45,3140E7FV7,11451,8080
573607,FEDERAL NATIONAL BA2904 4.0 01NOV45,3140E7GN4,30274,24459
573607,FEDERAL NATIONAL BA2905 4.0 01NOV45,3140E7GP9,48890,36834
573607,FEDERAL NATIONAL BA2924 4.0 01DEC45,3140E7HA1,13776,10350
573607,FEDERAL NATL AO2114 4.0 01MAY42,3138LSK41,48470,19144
573607,FEDERAL NATL AP9726 3.0 01OCT42,3138MDYY2,708676,413155
573607,FEDERAL NATL AR9194 3.0 01MAR43,3138W7GC2,156000,95949
573607,FEDERAL NATL AR9218 3.0 01MAR43,3138W7G40,100000,56236
573607,FEDERAL NATL AS7320 2.5 01JUN31,3138WHD25,33715,27052
573607,FEDERAL NATL AS7353 3.5 01JUN46,3138WHE32,120000,104900
573607,FEDERAL NATL AS7362 3.0 01JUN46,3138WHFC1,17545,15492
573607,FEDERAL NATL AS7364 3.0 01JUN46,3138WHFE7,12000,10592
573607,FEDERAL NATL AS7365 3.0 01JUN46,3138WHFF4,2162,1835
573607,FEDERAL NATL AS7370 3.0 01JUN46,3138WHFL1,10079,8571
573607,FEDERAL NATL AS7383 3.5 01JUN46,3138WHFZ0,151000,132566
573607,FEDERAL NATL AS7605 2.5 01JUL31,3138WHNX6,39736,33138
573607,FEDERAL NATL AS7617 2.5 01JUL31,3138WHPB2,61779,50067
573607,FEDERAL NATL AS7847 3.0 01SEP46,3138WHWH1,216849,193774
573607,FEDERAL NATL AS7878 3.0 01SEP46,3138WHXG2,29396,26344
573607,FEDERAL NATL AS7889 3.0 01SEP46,3138WHXT4,14976,13634
573607,FEDERAL NATL AS8009 2.5 01OCT31,3138WH3T7,55021,47186
573607,FEDERAL NATL AX1321 3.5 01SEP29,3138Y2PF4,101830,65443
573607,FEDERAL NATL AX9700 3.0 01JUL30,3138YBX65,8735,6480
573607,FEDERAL NATL AX9701 3.0 01JUL30,3138YBX73,26162,20549
573607,FEDERAL NATL AZ2170 2.5 01JUL30,3138YTMU5,12000,8092
573607,FEDERAL NATL AZ2297 3.0 01JUL30,3138YTRT3,5255,3582
573607,FEDERAL NATL BD0734 4.0 01JUN46,3140F7Y86,4000,2580
573607,FEDERAL NATL BD2439 4.0 01JAN47,3140F9V93,34000,32433
573607,FEDERAL NATL BE0547 3.5 01SEP46,3140FKTD2,1000,845
573607,FEDERAL NATL BF0056 6.0 01JUL39,3140FXB27,65473,48841
573607,FEDERAL NATL BH0914 3.5 01APR32,3140GPAQ1,25000,23827
573607,FEDERAL NATL CA0901 3.0 01DEC32,3140Q8AB1,50000,49628
573607,FEDERAL NATL CA0993 3.5 01JAN48,3140Q8C78,92000,92660
573607,FEDERAL NATL CA1058 3.5 01JAN48,3140Q8E84,97000,98192
573607,FEDERAL NATL M AI5228 4.0 01SEP41,3138AJY22,57661,12453
573607,FEDERAL NATL M AK7510 3.5 01APR42,3138ECKY8,10436,4490
573607,FEDERAL NATL M AL2901 4.0 01SEP42,3138EKGK5,39494,16439
573607,FEDERAL NATL M AL2935 3.5 01FEB43,3138EKHM0,109305,61542
573607,FEDERAL NATL M AL3162 3.0 01FEB43,3138EKQQ1,302872,185063
573607,FEDERAL NATL M AL3300 4.0 01MAR43,3138EKU29,29000,14739
573607,FEDERAL NATL M AL4682 3.5 01DEC43,3138EMFY2,100083,67585
573607,FEDERAL NATL M AL5097 4.5 01SEP43,3138EMUX7,295000,128941
573607,FEDERAL NATL M AL5231 4.5 01SEP42,3138EMY54,244434,90269
573607,FEDERAL NATL M AL5304 5.5 01MAR40,3138EM3N9,4973,2812
573607,FEDERAL NATL M AL8153 3.0 01MAR31,3138ETBX3,35694,28347
573607,FEDERAL NATL M AL8158 4.0 01MAR46,3138ETB47,68069,55825
573607,FEDERAL NATL M AL8521 3.5 01APR46,3138ETPF7,25000,21689
573607,FEDERAL NATL M AL8570 3.5 01MAY46,3138ETQY5,32000,25388
573607,FEDERAL NATL M AL8637 4.0 01JUN46,3138ETS31,4015,3593
573607,FEDERAL NATL M AL8857 4.0 01JUL46,3138ETZX7,381000,338349
573607,FEDERAL NATL M AL8952 3.5 01AUG46,3138ET5N2,61436,54420
573607,FEDERAL NATL M AQ0393 3.5 01OCT42,3138MFNK9,113935,73008
573607,FEDERAL NATL M AQ7127 3.5 01DEC42,3138MN4M9,25000,13450
573607,FEDERAL NATL M AR7568 3.0 01MAR43,3138W5MS4,55000,34432
573607,FEDERAL NATL M AS1453 3.5 01JAN44,3138WATK3,38688,24067
573607,FEDERAL NATL M AS1539 3.5 01JAN44,3138WAV95,61852,38855
573607,FEDERAL NATL M AS8193 2.5 01OCT31,3138WJC71,74103,63526
573607,FEDERAL NATL M AS8195 2.5 01OCT31,3138WJC97,190058,163769
573607,FEDERAL NATL M AS8208 2.5 01OCT31,3138WJDN5,93761,80682
573607,FEDERAL NATL M AS8240 2.5 01NOV31,3138WJEN4,53949,45961
573607,FEDERAL NATL M AS8241 2.5 01NOV31,3138WJEP9,49054,42040
573607,FEDERAL NATL M AS8245 2.5 01NOV31,3138WJET1,40957,34287
573607,FEDERAL NATL M AS8348 3.0 01NOV36,3138WJH27,31041,27549
573607,FEDERAL NATL M AS8349 3.0 01NOV36,3138WJH35,12995,11557
573607,FEDERAL NATL M AS8371 3.5 01NOV46,3138WJJR0,54000,50237
573607,FEDERAL NATL M AS8374 4.0 01NOV46,3138WJJU3,26592,25033
573607,FEDERAL NATL M AS8486 3.0 01DEC46,3138WJNC8,84780,78085
573607,FEDERAL NATL M AS8493 3.5 01DEC46,3138WJNK0,106000,99223
573607,FEDERAL NATL M AS8499 4.0 01DEC46,3138WJNR5,110000,105251
573607,FEDERAL NATL M AS8553 3.0 01DEC36,3138WJQF8,36282,33012
573607,FEDERAL NATL M AS8589 3.0 01JAN47,3138WJRK6,15000,13952
573607,FEDERAL NATL M AS8653 3.5 01JAN47,3138WJTK4,61000,58279
573607,FEDERAL NATL M AS8657 4.0 01JAN47,3138WJTP3,85000,82457
573607,FEDERAL NATL M AS8925 3.0 01MAR47,3138WJ4K1,68278,63031
573607,FEDERAL NATL M AS8936 3.0 01MAR47,3138WJ4W5,58704,54668
573607,FEDERAL NATL M AT0310 3.5 01MAR43,3138WMKY6,3000,1711
573607,FEDERAL NATL M AT2037 3.0 01APR43,3138WPHP2,28800,15740
573607,FEDERAL NATL M AT2040 3.0 01APR43,3138WPHS6,100000,54706
573607,FEDERAL NATL M AW0937 3.0 01APR29,3138XQBF7,102426,56904
573607,FEDERAL NATL M AW1247 3.0 01MAY29,3138XQL58,100985,63533
573607,FEDERAL NATL M AX3298 3.0 01AUG30,3138Y4UY3,6841,4632
573607,FEDERAL NATL M AY0828 2.5 01MAY30,3138YD4N6,13213,9061
573607,FEDERAL NATL M BC1450 3.0 01JUL46,3140EVTG2,251475,222844
573607,FEDERAL NATL M BC1486 3.0 01AUG46,3140EVUL9,263037,233903
573607,FEDERAL NATL M BC2628 2.5 01NOV31,3140EW4N2,4870,4352
573607,FEDERAL NATL M BC2629 2.5 01NOV31,3140EW4P7,5232,4506
573607,FEDERAL NATL M BC2631 2.5 01NOV31,3140EW4R3,9895,8919
573607,FEDERAL NATL M BC9012 4.0 01NOV46,3140F5AN3,25000,23584
573607,FEDERAL NATL M BD8477 3.5 01NOV46,3140FGM30,8000,7698
573607,FEDERAL NATL M BD8531 3.5 01JAN47,3140FGPR4,18250,17278
573607,FEDERAL NATL M BD8962 3.0 01NOV46,3140FG5Y1,8048,7199
573607,FEDERAL NATL M BE1896 3.0 01DEC36,3140FMDA1,32940,29173
573607,FEDERAL NATL M BE1932 3.5 01NOV46,3140FMEE2,4000,3944
573607,FEDERAL NATL M BE2862 4.0 01DEC46,3140FNFC3,4000,4045
573607,FEDERAL NATL M BE3141 4.0 01DEC46,3140FNP32,2000,2038
573607,FEDERAL NATL M BE3188 3.5 01FEB47,3140FNRJ5,17070,16338
573607,FEDERAL NATL M BH5780 3.5 01NOV32,3140GUM61,11000,11201
573607,FEDERAL NATL M BH5785 3.5 01NOV32,3140GUNB9,23100,23517
573607,FEDERAL NATL M BH7482 3.5 01SEP32,3140GWJ46,8000,8072
573607,FEDERAL NATL M BH7484 3.5 01SEP32,3140GWJ61,7000,7049
573607,FEDERAL NATL M BH7855 3.5 01OCT32,3140GWWR0,5000,5052
573607,FEDERAL NATL M BJ5879 3.5 01JAN48,3140H7Q91,19000,19204
573607,FEDERAL NATL M BM1100 3.5 01FEB45,3140J5GJ2,39600,35776
573607,FEDERAL NATL M BM1124 3.5 01NOV45,3140J5HA0,108000,99824
573607,FEDERAL NATL M BM1155 4.0 01MAR47,3140J5H93,232000,219709
573607,FEDERAL NATL M BM1174 3.5 01MAY47,3140J5JU4,54088,52681
573607,FEDERAL NATL M BM1272 3.5 01MAY32,3140J5MW6,123000,117582
573607,FEDERAL NATL M BM1502 4.0 01OCT43,3140J5U49,104000,96248
573607,FEDERAL NATL M BM1571 3.5 01JUL47,3140J5W96,32000,30889
573607,FEDERAL NATL M BM1600 3.5 01SEP31,3140J5X61,70000,65338
573607,FEDERAL NATL M BM1619 4.0 01AUG47,3140J5YR4,56000,56331
573607,FEDERAL NATL M BM1791 3.0 01JUN32,3140J57D5,194000,187493
573607,FEDERAL NATL MT 1.96135 25AUG46 FRN,3136ATMA9,355000,266028
573607,FEDERAL NATL MT AI1186 4.0 01APR41,3138AEJ87,15455,4590
573607,FEDERAL NATL MT AJ1541 4.0 01SEP41,3138ASWB4,432825,115529
573607,FEDERAL NATL MT AJ7684 4.0 01DEC41,3138E0RE1,21094,10543
573607,FEDERAL NATL MT AL0160 4.5 01MAY41,3138EGFA7,705000,141167
573607,FEDERAL NATL MT AL1704 6.5 01MAY40,3138EH3N0,775590,91382
573607,FEDERAL NATL MT AL6302 4.5 01OCT41,3138EPAC8,200000,99223
573607,FEDERAL NATL MT AL6583 3.0 01MAR30,3138EPJ54,40644,27339
573607,FEDERAL NATL MT AL6584 3.0 01APR30,3138EPJ62,33627,23822
573607,FEDERAL NATL MT AL6761 3.0 01MAY30,3138EPQP2,19799,13416
573607,FEDERAL NATL MT AL6887 4.5 01APR44,3138EPUM4,494197,269189
573607,FEDERAL NATL MT AL7139 3.0 01JUL30,3138EP4Z4,26194,18258
573607,FEDERAL NATL MT AL7167 4.0 01JAN41,3138EP6D1,29782,15106
573607,FEDERAL NATL MT AO2881 3.5 01MAY42,3138LTFX1,2380,1555
573607,FEDERAL NATL MT AO2961 4.0 01MAY42,3138LTJF6,161864,59956
573607,FEDERAL NATL MT AO3048 3.5 01JUN42,3138LTL63,3549,1771
573607,FEDERAL NATL MT AR8128 3.5 01MAR43,3138W6A63,6000,2610
573607,FEDERAL NATL MT AR8630 3.0 01APR43,3138W6SU1,100000,61496
573607,FEDERAL NATL MT AS0201 3.0 01AUG43,3138W9GK0,10902,7086
573607,FEDERAL NATL MT AS0209 3.5 01AUG43,3138W9GT1,200000,123387
573607,FEDERAL NATL MT AS0331 3.0 01AUG43,3138W9LM0,49993,33677
573607,FEDERAL NATL MT AS6347 4.0 01DEC45,3138WGBR4,111300,93227
573607,FEDERAL NATL MT AS6662 4.0 01FEB46,3138WGML5,69474,58437
573607,FEDERAL NATL MT AS6823 3.5 01MAR46,3138WGSM7,48000,40068
573607,FEDERAL NATL MT AT8464 3.5 01JUL43,3138WWMN6,92131,63244
573607,FEDERAL NATL MT AT9667 3.5 01JUL43,3138WXW52,57000,31227
573607,FEDERAL NATL MT AU0918 3.5 01JUL43,3138X0AU2,70000,45417
573607,FEDERAL NATL MT AW0391 3.5 01APR29,3138XPNH2,204464,116100
573607,FEDERAL NATL MT AZ9243 4.0 01OCT45,3140E2HV6,8057,7089
573607,FEDERAL NATL MT AZ9244 4.0 01OCT45,3140E2HW4,9997,7540
573607,FEDERAL NATL MT BA4736 4.0 01DEC45,3140E9HN9,24726,20178
573607,FEDERAL NATL MT BA4737 4.0 01DEC45,3140E9HP4,29302,23641
573607,FEDERAL NATL MT BA4781 4.0 01JAN46,3140E9J31,33957,27061
573607,FEDERAL NATL MT BD9583 4.0 01DEC46,3140FHUH8,5000,4887
573607,FEDERAL NATL MT BH2998 3.5 01JUL32,3140GRKL7,9000,8955
573607,FEDERAL NATL MT CA0689 3.5 01NOV47,3140Q7XT9,59000,59219
573607,FEDERAL NATL MT CA0789 3.5 01NOV32,3140Q72X4,28000,28543
573607,FEDERAL NATL MT CA0792 3.5 01DEC32,3140Q73A3,26000,26518
573607,FEDERAL NATL MTG 2.5971 25DEC26 FRN,3136AVY52,70000,67113
573607,FEDERAL NATL MTG 555424 5.5 01MAY33,31385XAZ0,2500000,55776
573607,FEDERAL NATL MTG 676654 5.5 01JAN33,31391TWP9,12760000,184948
573607,FEDERAL NATL MTG 889390 6.0 01MAR23,31410KC36,114783,2755
573607,FEDERAL NATL MTG 889466 6.0 01MAY38,31410KFF6,194000,12646
573607,FEDERAL NATL MTG 889529 6.0 01MAR38,31410KHE7,69000,3925
573607,FEDERAL NATL MTG 889852 5.5 01MAY35,31410KTH7,200000,17637
573607,FEDERAL NATL MTG 889974 5.0 01SEP35,31410KXB5,102500,8114
573607,FEDERAL NATL MTG 889983 6.0 01OCT38,31410KXL3,400000,13218
573607,FEDERAL NATL MTG 890629 4.0 01AUG44,31410LPN6,94000,67339
573607,FEDERAL NATL MTG 890720 4.5 01JUL44,31410LSH6,346976,224372
573607,FEDERAL NATL MTG 909238 5.0 01OCT38,31411JEK8,400375,134660
573607,FEDERAL NATL MTG 995113 5.5 01SEP36,31416BN61,1300000,99319
573607,FEDERAL NATL MTG 995182 5.5 01JUN20,31416BRB6,4153997,41693
573607,FEDERAL NATL MTG 995320 4.5 01DEC20,31416BVM7,1300000,30197
573607,FEDERAL NATL MTG 995324 5.0 01DEC20,31416BVR6,1800000,53099
573607,FEDERAL NATL MTG AB0200 5.5 01JAN39,31416VGJ7,124000,18193
573607,FEDERAL NATL MTG AB0686 4.0 01JAN36,31416VXQ2,131199,47777
573607,FEDERAL NATL MTG AB1226 4.5 01JUL40,31416WLG5,83130,8943
573607,FEDERAL NATL MTG AB1614 4.0 01OCT40,31416WYL0,520269,178832
573607,FEDERAL NATL MTG AB3307 4.0 01JUL41,31416YU97,79000,16146
573607,FEDERAL NATL MTG AB3314 4.5 01JUL41,31416YVG0,58484,8866
573607,FEDERAL NATL MTG AB4054 4.0 01DEC41,31417AQG7,62531,31155
573607,FEDERAL NATL MTG AB4307 4.0 01JAN42,31417AYD5,202000,84924
573607,FEDERAL NATL MTG AB4530 4.0 01FEB42,31417BA80,108844,27899
573607,FEDERAL NATL MTG AB5919 3.0 01AUG42,31417CSH9,296809,173465
573607,FEDERAL NATL MTG AB6512 3.5 01OCT42,31417DGW7,64326,32715
573607,FEDERAL NATL MTG AB7271 3.0 01DEC42,31417ECH2,62738,38756
573607,FEDERAL NATL MTG AB7425 3.0 01DEC42,31417EHB0,52265,32281
573607,FEDERAL NATL MTG AB7458 3.0 01JAN43,31417EJC6,200000,119756
573607,FEDERAL NATL MTG AB7497 3.0 01JAN43,31417EKK6,200000,119150
573607,FEDERAL NATL MTG AB7567 3.0 01JAN43,31417EMR9,200000,120004
573607,FEDERAL NATL MTG AB7755 3.0 01JAN43,31417ETM3,107273,64862
573607,FEDERAL NATL MTG AB7762 3.0 01FEB43,31417ETU5,58553,35740
573607,FEDERAL NATL MTG AB7763 3.0 01FEB43,31417ETV3,109874,62568
573607,FEDERAL NATL MTG AB8558 3.0 01FEB43,31417FQL5,58397,34941
573607,FEDERAL NATL MTG AB8700 3.0 01MAR43,31417FU22,102907,63971
573607,FEDERAL NATL MTG AB8701 3.0 01MAR43,31417FU30,145594,88816
573607,FEDERAL NATL MTG AB8830 3.0 01MAR43,31417FY44,51540,31186
573607,FEDERAL NATL MTG AB8851 3.5 01MAR43,31417FZR2,112461,64464
573607,FEDERAL NATL MTG AB9016 3.0 01APR43,31417GAS5,100000,62569
573607,FEDERAL NATL MTG AB9173 3.0 01MAY43,31417GFP6,100000,65202
573607,FEDERAL NATL MTG AB9255 3.5 01MAY43,31417GH90,12000,6955
573607,FEDERAL NATL MTG AB9462 3.0 01MAY43,31417GQQ2,88417,57464
573607,FEDERAL NATL MTG AB9662 3.0 01JUN43,31417GWY8,111667,69676
573607,FEDERAL NATL MTG AC6680 5.5 01DEC39,31417TM62,103649,25938
573607,FEDERAL NATL MTG AC9312 4.0 01OCT41,31417WK26,28881,7374
573607,FEDERAL NATL MTG AD7992 4.5 01JUL40,31418V3A8,351853,44977
573607,FEDERAL NATL MTG AD8036 4.5 01AUG40,31418V4W9,412558,85076
573607,FEDERAL NATL MTG AD9136 4.0 01AUG40,31418XEJ3,7410,1047
573607,FEDERAL NATL MTG AE0028 6.0 01OCT39,31419AA64,1295000,89395
573607,FEDERAL NATL MTG AE0113 4.0 01JUL40,31419ADT1,184577,38593
573607,FEDERAL NATL MTG AE0216 4.0 01AUG40,31419AG27,376549,69064
573607,FEDERAL NATL MTG AE0823 6.0 01SEP40,31419A4H7,100000,8001
573607,FEDERAL NATL MTG AE7535 4.0 01OCT40,31419JLR7,14503,2790
573607,FEDERAL NATL MTG AE8407 4.0 01NOV40,31419KKV6,71620,12673
573607,FEDERAL NATL MTG AH0006 4.0 01DEC40,3138A1AG6,44466,8912
573607,FEDERAL NATL MTG AH0946 4.0 01DEC40,3138A2BQ1,250730,55972
573607,FEDERAL NATL MTG AH3574 4.0 01JAN41,3138A46L4,295790,82355
573607,FEDERAL NATL MTG AL1938 4.0 01DEC26,3138EJEL8,290000,49650
573607,FEDERAL NATL MTG AL2003 4.0 01JUN42,3138EJGM4,46163,16043
573607,FEDERAL NATL MTG AL2242 4.0 01AUG42,3138EJP44,22317,8670
573607,FEDERAL NATL MTG AL2482 4.5 01SEP42,3138EJXL7,251746,46896
573607,FEDERAL NATL MTG AL2607 4.0 01JUL42,3138EJ3R7,43702,11337
573607,FEDERAL NATL MTG AL2683 4.0 01SEP26,3138EJ6V5,290000,70145
573607,FEDERAL NATL MTG AL4010 3.5 01JUL43,3138ELN41,138547,82411
573607,FEDERAL NATL MTG AL4141 6.0 01APR40,3138ELS79,300000,84439
573607,FEDERAL NATL MTG AL4142 6.0 01JUN41,3138ELS87,100000,31578
573607,FEDERAL NATL MTG AL4244 4.0 01JUL42,3138ELWE9,279697,167934
573607,FEDERAL NATL MTG AL5554 3.5 01MAY44,3138ENE47,98644,67059
573607,FEDERAL NATL MTG AL5601 4.0 01AUG44,3138ENGK9,425804,282605
573607,FEDERAL NATL MTG AL5778 3.0 01JUL43,3138ENM48,59999,40867
573607,FEDERAL NATL MTG AL5956 4.0 01MAY27,3138ENTN9,500000,201018
573607,FEDERAL NATL MTG AL6055 4.0 01DEC42,3138ENWR6,73784,49436
573607,FEDERAL NATL MTG AL6144 3.0 01JAN30,3138ENZJ1,205848,136640
573607,FEDERAL NATL MTG AL7225 3.0 01AUG30,3138EQA36,47443,34003
573607,FEDERAL NATL MTG AL7227 3.0 01AUG30,3138EQA51,42913,30997
573607,FEDERAL NATL MTG AL7369 4.0 01JAN43,3138EQFK3,41403,26029
573607,FEDERAL NATL MTG AL7430 3.5 01AUG30,3138EQHG0,137000,98854
573607,FEDERAL NATL MTG AL7442 4.0 01OCT45,3138EQHU9,20085,16631
573607,FEDERAL NATL MTG AL7443 4.0 01OCT45,3138EQHV7,28065,22550
573607,FEDERAL NATL MTG AL7521 5.0 01JUN39,3138EQLB6,344561,212798
573607,FEDERAL NATL MTG AL7567 3.5 01JUL29,3138EQMR0,27846,17055
573607,FEDERAL NATL MTG AL7577 4.0 01OCT43,3138EQM33,29998,19167
573607,FEDERAL NATL MTG AL8045 3.5 01DEC42,3138EQ5F5,43866,32106
573607,FEDERAL NATL MTG AL9031 3.0 01AUG46,3138ERA91,3219,2863
573607,FEDERAL NATL MTG AL9045 3.0 01SEP46,3138ERBP4,43522,38367
573607,FEDERAL NATL MTG AL9093 4.0 01JUN46,3138ERC73,145000,134151
573607,FEDERAL NATL MTG AL9214 3.0 01SEP46,3138ERGY0,58593,52591
573607,FEDERAL NATL MTG AL9215 3.0 01OCT46,3138ERGZ7,122602,110864
573607,FEDERAL NATL MTG AL9227 3.0 01OCT36,3138ERHD5,4428,3892
573607,FEDERAL NATL MTG AL9230 3.5 01DEC29,3138ERHG8,394000,317438
573607,FEDERAL NATL MTG AL9266 3.0 01OCT46,3138ERJL5,96372,85791
573607,FEDERAL NATL MTG AL9325 3.0 01NOV46,3138ERLF5,130000,115879
573607,FEDERAL NATL MTG AL9376 3.0 01AUG31,3138ERM23,226605,190128
573607,FEDERAL NATL MTG AL9378 3.0 01SEP31,3138ERM49,31000,26460
573607,FEDERAL NATL MTG AL9405 3.5 01JUN44,3138ERNX4,408900,344555
573607,FEDERAL NATL MTG AL9422 3.5 01JAN44,3138ERPG9,63598,54986
573607,FEDERAL NATL MTG AL9424 3.5 01NOV46,3138ERPJ3,380000,344352
573607,FEDERAL NATL MTG AL9481 3.0 01NOV46,3138ERRB8,21010,19059
573607,FEDERAL NATL MTG AL9501 4.5 01NOV45,3138ERRX0,12000,10643
573607,FEDERAL NATL MTG AL9511 3.5 01SEP46,3138ERR93,57676,53314
573607,FEDERAL NATL MTG AL9635 3.5 01DEC45,3138ERV56,33000,29292
573607,FEDERAL NATL MTG AL9725 3.5 01JAN47,3138ERYX2,159000,148948
573607,FEDERAL NATL MTG AL9745 3.5 01NOV43,3138ERZK9,93081,81358
573607,FEDERAL NATL MTG AL9774 3.5 01JAN47,3138ER2G4,23000,21534
573607,FEDERAL NATL MTG AO0763 4.0 01APR42,3138LQZ56,69536,25815
573607,FEDERAL NATL MTG AO0777 3.5 01APR42,3138LQ2K9,24000,11389
573607,FEDERAL NATL MTG AO7152 3.5 01AUG42,3138LX5N5,26900,11536
573607,FEDERAL NATL MTG AP4100 3.5 01SEP42,3138M7RW7,78347,43649
573607,FEDERAL NATL MTG AR6909 3.5 01MAR43,3138W4VB4,2000,1106
573607,FEDERAL NATL MTG AR7145 3.5 01JUL43,3138W45F4,22000,13813
573607,FEDERAL NATL MTG AS2591 3.5 01JUN44,3138WB2Z7,25000,16395
573607,FEDERAL NATL MTG AS2676 3.0 01JUN29,3138WB6N0,101902,59439
573607,FEDERAL NATL MTG AS2821 4.0 01JUL39,3138WCD34,12548,6114
573607,FEDERAL NATL MTG AS3220 3.0 01SEP29,3138WCSJ3,100000,57684
573607,FEDERAL NATL MTG AS3355 3.0 01SEP29,3138WCWR0,28694,18652
573607,FEDERAL NATL MTG AS3594 3.0 01OCT29,3138WC7G2,44000,28098
573607,FEDERAL NATL MTG AS3988 3.5 01DEC29,3138WDNE7,40000,24578
573607,FEDERAL NATL MTG AS4308 4.0 01FEB45,3138WDYE5,48266,35073
573607,FEDERAL NATL MTG AS5453 3.5 01JUL45,3138WFBX3,105703,81475
573607,FEDERAL NATL MTG AS5459 3.5 01JUL45,3138WFB54,52000,41551
573607,FEDERAL NATL MTG AS5548 2.5 01AUG30,3138WFEW2,19513,14547
573607,FEDERAL NATL MTG AS5614 2.5 01AUG30,3138WFGY6,26439,18704
573607,FEDERAL NATL MTG AS5616 2.5 01AUG30,3138WFG26,51336,34967
573607,FEDERAL NATL MTG AS5622 3.0 01AUG30,3138WFG83,36207,24913
573607,FEDERAL NATL MTG AS5623 3.0 01AUG30,3138WFG91,36043,26245
573607,FEDERAL NATL MTG AS5707 3.5 01AUG30,3138WFKV7,6943,4717
573607,FEDERAL NATL MTG AS5708 3.5 01AUG30,3138WFKW5,28308,20526
573607,FEDERAL NATL MTG AS5714 3.0 01SEP30,3138WFK47,24414,17724
573607,FEDERAL NATL MTG AS5728 3.0 01SEP30,3138WFLJ3,33561,24032
573607,FEDERAL NATL MTG AS5786 2.5 01SEP30,3138WFNC6,23215,17350
573607,FEDERAL NATL MTG AS5872 2.5 01SEP30,3138WFQ25,27757,20761
573607,FEDERAL NATL MTG AS5949 4.0 01OCT45,3138WFTF3,94313,78717
573607,FEDERAL NATL MTG AS6115 2.5 01NOV30,3138WFYM2,25000,17386
573607,FEDERAL NATL MTG AS6116 2.5 01NOV30,3138WFYN0,25000,18147
573607,FEDERAL NATL MTG AS6141 2.5 01NOV30,3138WFZF6,27764,19619
573607,FEDERAL NATL MTG AS6142 2.5 01NOV30,3138WFZG4,23317,17822
573607,FEDERAL NATL MTG AS6233 4.5 01NOV45,3138WF4T0,4594,2833
573607,FEDERAL NATL MTG AS9316 2.5 01MAR32,3138WKK61,22530,20697
573607,FEDERAL NATL MTG AS9317 2.5 01MAR32,3138WKK79,18292,16431
573607,FEDERAL NATL MTG AS9318 2.5 01MAR32,3138WKK87,35577,31730
573607,FEDERAL NATL MTG AS9319 2.5 01MAR32,3138WKK95,37050,33210
573607,FEDERAL NATL MTG AS9321 2.5 01MAR32,3138WKLB9,28538,25974
573607,FEDERAL NATL MTG ASSN-D 0.0 15MAY30,31358DDR2,155000,103255
573607,FEDERAL NATL MTG AT2719 3.0 01MAY43,3138WQAV4,200000,119696
573607,FEDERAL NATL MTG AT3019 3.5 01APR43,3138WQK92,3000,1765
573607,FEDERAL NATL MTG AT3906 3.5 01JUL43,3138WRKU3,8000,4667
573607,FEDERAL NATL MTG AT4327 3.5 01JUL43,3138WRYZ7,100288,70971
573607,FEDERAL NATL MTG AT6321 3.5 01JUN43,3138WUAX1,202191,130709
573607,FEDERAL NATL MTG AT6654 3.0 01MAY43,3138WUMC4,100000,59960
573607,FEDERAL NATL MTG AT7333 3.5 01AUG43,3138WVEF4,25000,17993
573607,FEDERAL NATL MTG AT7676 3.0 01JUN43,3138WVQ61,45000,30431
573607,FEDERAL NATL MTG AU3032 3.5 01AUG43,3138X2LN2,25000,15438
573607,FEDERAL NATL MTG AV2357 4.0 01JAN44,3138XDTP5,36449,23948
573607,FEDERAL NATL MTG AW7541 4.0 01AUG46,3138XXLX2,3000,2755
573607,FEDERAL NATL MTG AW8154 3.5 01JAN42,3138XYBY9,26980,16355
573607,FEDERAL NATL MTG AW8165 4.0 01JAN42,3138XYCB8,68093,33022
573607,FEDERAL NATL MTG AY3416 2.5 01APR30,3138YGYN6,27424,18334
573607,FEDERAL NATL MTG AZ5719 3.0 01SEP30,3138YXK95,14721,10157
573607,FEDERAL NATL MTG AZ5985 3.0 01JUL45,3138YXUK9,81961,63655
573607,FEDERAL NATL MTG AZ8597 3.0 01AUG30,3140E1RT2,3300,2430
573607,FEDERAL NATL MTG BC7299 3.5 01NOV46,3140F3DD7,3000,2476
